,sharpe,treynor,lifetime,information-ratio,standard_deviation,downside_deviation,variacao,equity,captacao_liquida,cotistas
2017-08-01,6.863354650651201,0.12969648777716386,161.0,26.31375684006794,0.014909399173672185,0.01541979362430556,3.79997818858736e+48,18736282.63,18865000.0,6.0
2017-08-02,7.729065830283638,0.1423264088030242,162.0,26.761650357864493,0.014881516937963623,0.015458645606925952,8.2292088253422e+48,19458507.5,19365000.0,7.0
2017-08-03,7.417349055660582,0.1358646739738495,163.0,27.037491874771,0.014844358291725498,0.015355219499560816,1.7782165713566297e+49,19379477.67,19365000.0,7.0
2017-08-04,8.32047300455555,0.15325489386547755,164.0,28.59674997973051,0.014818483823330428,0.015395083067454038,3.86771973372038e+49,19616464.32,19365000.0,7.0
2017-08-07,9.427474330168632,0.1721769683692427,167.0,28.91632397993984,0.014750387198436906,0.015521240489417687,4.010752202029117e+50,19898459.39,19365000.0,7.0
2017-08-08,9.283427539185471,0.16910708320700965,168.0,28.96702168136114,0.014710321398736001,0.01541830421273215,8.782516559127845e+50,19861657.59,19365000.0,7.0
2017-08-09,9.843868783658065,0.17858997640376328,169.0,30.60873825257383,0.01467073084565722,0.015436632653429008,1.9307238493122998e+51,20065711.14,19425000.0,8.0
2017-08-10,9.259149746069884,0.16688881770845407,170.0,31.042925452031053,0.014647474780678314,0.015344202339113308,4.227459652475971e+51,19918369.43,19425000.0,8.0
2017-08-11,9.90988308424629,0.17734221565498728,171.0,31.71186248330396,0.014611036706819607,0.015367061665386702,9.298651343993809e+51,20086000.81,19425000.0,8.0
2017-08-14,11.491897426245965,0.2010659846534047,174.0,32.96697574191549,0.014555690083943062,0.015479515984147573,1.0003379286510493e+53,20487199.71,19425000.0,8.0
2017-08-15,11.326496149419345,0.19698522857242268,175.0,32.53470675024215,0.014518553483978245,0.015379262130683241,2.2217430369995155e+53,20444471.3,19425000.0,8.0
2017-08-16,13.452228091232625,0.2390139559082194,176.0,35.331530546059916,0.014598832744187143,0.015476112827849433,5.009799042809452e+53,21012154.28,19425000.0,8.0
2017-08-17,11.699935783345351,0.20299900641824412,177.0,33.173054862637606,0.01466283205229697,0.015498719062519779,1.1168188700404974e+54,20633052.27,19475000.0,9.0
2017-08-18,12.257184662449452,0.21271117958922514,178.0,33.04167393502237,0.014624579669883436,0.015514501814133337,2.4991724829399363e+54,20775572.65,19475000.0,9.0
2017-08-21,13.985266427342994,0.2419327875305639,181.0,35.70124009431542,0.014571829796860945,0.015615119640730746,2.833248605881847e+55,21214700.52,19475000.0,9.0
2017-08-22,14.521314817843223,0.2521426466958622,182.0,33.659903155602876,0.014533681158044329,0.015627959960307136,6.437025802670157e+55,22349605.8,20475000.0,9.0
2017-08-23,14.640710569392425,0.2537045291214184,183.0,33.37168897602161,0.014494250981259633,0.0155335402760975,1.4635180024283153e+56,23193318.02,21290000.0,9.0
2017-08-24,16.092745954970578,0.2753891225258169,184.0,34.855893546681855,0.014495243196674338,0.015588709402933302,3.360440469874149e+56,23603889.05,21290000.0,9.0
2017-08-25,16.385299852682195,0.27974873816769263,185.0,35.50570442144212,0.014455805894138031,0.015589356598974955,7.73015227002983e+56,24530377.88,22140000.0,9.0
2017-08-28,17.385139743282686,0.2922874330776056,188.0,37.12904606517366,0.014349677117934292,0.015618045167488059,9.465380815552885e+57,24788390.11,23840000.0,9.0
