,sharpe,treynor,lifetime,information-ratio,standard_deviation,downside_deviation,variacao,equity,captacao_liquida,cotistas
2015-05-04,13.270880669554673,2.7001082133916947,525.0,22.831741765262972,0.012592322803385549,0.008308916552686245,1.2334471425579086e+174,5176652.78,5757439.630000001,2.0
2015-05-05,13.256131254953157,2.694506546308296,526.0,22.092147152935606,0.012580555905290537,0.008307657682508622,2.905726174798685e+174,5177677.46,5757439.630000001,2.0
2015-05-06,12.112656360374144,2.4625316662972616,527.0,22.159065706636998,0.01258287296612357,0.00833813634722449,6.798702659293039e+174,5116510.67,5757439.630000001,2.0
2015-05-07,11.882820922570984,2.211347458932466,528.0,22.255075880281836,0.01257216241949432,0.008336826919758579,1.5887956027567416e+175,5105625.45,5757439.630000001,2.0
2015-05-08,13.188260569503676,2.454390254363429,529.0,23.092168379136478,0.012572702731086224,0.008314192572092488,3.744261245260472e+175,5181074.85,5757439.630000001,2.0
2015-05-11,14.820403941851474,2.760061658255623,532.0,24.643232705675075,0.01258146726084778,0.008263281393560631,4.952091920579586e+176,5275405.67,5757439.630000001,2.0
2015-05-12,15.286284805816933,2.6959231677323583,533.0,25.74465412566041,0.01257043892036719,0.008266598472550936,1.1828951885685063e+177,5303325.39,5757439.630000001,2.0
2015-05-13,15.172499095552602,2.651085969764175,534.0,26.305725594102487,0.012559254378121379,0.00825359528856382,2.82416377681315e+177,5298832.39,5757439.630000001,2.0
2015-05-14,14.886014831197368,2.8445573606076633,535.0,25.73308282781337,0.012549112535345557,0.008241109842689285,6.732297529609968e+177,5284772.93,5757439.630000001,2.0
2015-05-15,14.935018892348292,2.6736054740032436,536.0,25.034998621247333,0.012537475455060362,0.008228792263483513,1.6056664658008217e+178,5289356.69,5757439.630000001,2.0
2015-05-18,14.978261436471376,2.6672749634117006,539.0,26.51078308245147,0.012502825588802913,0.008191958250283713,2.1790224209323895e+179,5292088.85,5757439.630000001,2.0
2015-05-19,14.77324671338596,2.8986970918474895,540.0,27.514066003533724,0.012492286595237753,0.008190585733480178,5.193158997976354e+179,5282603.55,5757439.630000001,2.0
2015-05-20,14.042990889486159,2.372403546724034,541.0,27.951412481326056,0.012487056332687048,0.008252400284741522,1.2324416099289327e+180,5244224.39,5757439.630000001,2.0
2015-05-21,13.617879142897511,2.503792891946215,542.0,27.41173125312786,0.012478254735108205,0.008241103445238984,2.9178616861953286e+180,5222622.07,5757439.630000001,2.0
2015-05-22,13.036355729232872,2.3535971509587372,543.0,28.00630995946947,0.0124711666899194,0.00823203713805672,6.885098859957266e+180,5192425.26,5757439.630000001,2.0
2015-05-25,12.643749336155159,2.2528626726563052,546.0,27.336191963871943,0.012448119122340666,0.00824795718677518,9.025143235807356e+181,5171854.6,5757439.630000001,2.0
2015-05-26,12.290968411452434,2.1244466410092193,547.0,28.61178990578958,0.012438779833964901,0.008235987989426763,2.120599729761767e+182,5154308.73,5757439.630000001,2.0
2015-05-27,11.956483172730989,2.2258080909533704,548.0,27.435105809414704,0.012429317351502614,0.008258119616927762,4.9735093663077577e+182,5137787.13,5757439.630000001,2.0
2015-05-28,12.406165492146577,2.290722386759116,549.0,28.417514558214098,0.01241880208080301,0.008261471576274233,1.169968820787136e+183,5164785.15,5757439.630000001,2.0
2015-05-29,11.781111748231169,2.1410092318991985,550.0,29.568060569852733,0.012412392950956183,0.008253107945303925,2.7422861400436766e+183,5132307.89,5757439.630000001,2.0
2015-06-01,11.80096694641387,2.1404077085111135,553.0,29.25169545809039,0.012388483449388895,0.008235372500164413,3.532206077231271e+184,5025384.5,5648087.450000001,2.0
2015-06-02,12.413989365396569,2.204042164527273,554.0,28.15462462310223,0.012379235343024311,0.008240495455440797,8.314764361358547e+184,5060718.11,5648087.450000001,2.0
2015-06-03,11.956195937589982,2.125372436382582,555.0,28.795833307510016,0.012370994144550897,0.008229620342937225,1.952227473916445e+185,5037987.83,5648087.450000001,2.0
2015-06-05,11.460374413246344,2.180596648579382,557.0,29.186194451017798,0.01235503400746865,0.008242431336112433,1.0731099729914062e+186,5012823.51,5648087.450000001,2.0
2015-06-08,11.5650156772964,2.0282398657210274,560.0,29.658310161304257,0.012328572216638939,0.008210225527867944,1.3781151974689475e+187,5019702.6,5648087.450000001,2.0
2015-06-09,10.934437016365873,1.9176905155597939,561.0,29.195662985681558,0.012322368829469414,0.008202077367434325,3.2171783007474765e+187,4987799.87,5648087.450000001,2.0
2015-06-10,11.053998605099695,1.9344244337581236,562.0,27.8140957051631,0.01231138193902456,0.00819084469722403,7.517723989337059e+187,4996275.14,5648087.450000001,2.0
2015-06-11,11.010347636002715,1.9160732970867602,563.0,28.28980082885006,0.01230067145537421,0.008178502872722758,1.7566311485906767e+188,4995932.39,5648087.450000001,2.0
2015-06-12,11.18254556088766,2.004957302030677,564.0,29.178897439569322,0.012289759444257838,0.008178975660286707,4.109958437093735e+188,5007254.47,5648087.450000001,2.0
2015-06-15,11.392102793602955,2.061726231703181,567.0,29.926655759928376,0.012257211714802072,0.00818055874054659,5.271278102922431e+189,5019504.59,5648087.450000001,2.0
2015-06-16,11.726470567302652,2.0676153541713513,568.0,29.400205023730756,0.012246750201010766,0.00818269675205208,1.2378685642431584e+190,5039566.73,5648087.450000001,2.0
2015-06-17,12.174337240675982,2.264587001965752,569.0,30.59552350026277,0.012236800357482583,0.008185988533960754,2.915596863020278e+190,5065764.61,5648087.450000001,2.0
2015-06-18,12.341043910654635,2.2381993351587397,570.0,29.32132453241972,0.012226052821921915,0.008186350055387903,6.87578082487339e+190,5076750.21,5648087.450000001,2.0
2015-06-19,12.568374694719674,2.3036640858385393,571.0,30.282012887528083,0.012215397067613785,0.008187324946279375,1.624120281495395e+191,5091001.64,5648087.450000001,2.0
2015-06-22,12.903952616293072,2.30372675593144,574.0,30.448298712258786,0.012183784164585945,0.008191094706552415,2.145035321116209e+192,5109882.0,5648087.450000001,2.0
2015-06-23,13.093472617685281,2.3284025803074586,575.0,30.85497545906546,0.012173190620403184,0.008191650920621048,5.084590180748431e+192,5122064.35,5648087.450000001,2.0
2015-06-24,13.525941414432921,2.2692660685421897,576.0,31.35013170131518,0.01216329988445237,0.00819464246896689,1.208688836004828e+193,5147336.44,5648087.450000001,2.0
2015-06-25,12.996612192745234,2.2236416562399772,577.0,31.934759505712623,0.012156140468531014,0.008184839839112138,2.8647582525708586e+193,5121084.43,5648087.450000001,2.0
2015-06-26,13.381906130605106,2.2876717442524073,578.0,30.962894173058608,0.012146098472849485,0.00818735635511162,6.807287719010488e+193,5143809.55,5648087.450000001,2.0
2015-06-29,13.330228984656573,2.2932017798499746,581.0,32.54944400322833,0.0121159705068367,0.008180031553765432,9.131408931502881e+194,5141873.13,5648087.450000001,2.0
2015-06-30,13.51796390186982,2.0468710083385764,582.0,32.63022884171932,0.01210555980099589,0.008180542224343498,2.1722951328687514e+195,5153936.33,5648087.450000001,2.0
2015-07-01,13.479374116455201,2.150799553767353,583.0,33.051791201106994,0.012095389832435337,0.008168364093720322,5.167699654257509e+195,5153883.08,5648087.450000001,2.0
2015-07-02,13.234765213988723,2.3831546897051186,584.0,32.375856955345235,0.012086114765474743,0.008156240908266487,1.2278251546304411e+196,5142851.17,5648087.450000001,2.0
2015-07-03,12.74850353548171,2.139262406615942,585.0,32.80814846840465,0.012078695355622204,0.008146061081045902,2.9094267375637983e+196,5118992.47,5648087.450000001,2.0
2015-07-06,12.458428495598957,2.053955845715117,588.0,33.256115078500365,0.012055066783108333,0.008114126686995347,3.864750804720083e+197,5104756.74,5648087.450000001,2.0
2015-07-07,11.94941492736891,1.9872497290924789,589.0,32.616241297216185,0.01204793311927789,0.008136739218056016,9.117252695533297e+197,5079753.43,5648087.450000001,2.0
2015-07-08,11.801611290311131,2.039372795855916,590.0,33.58962508097145,0.012038289584474983,0.008124570913124464,2.1494139673298738e+198,5073940.18,5648087.450000001,2.0
2015-07-10,12.24867717109829,1.9135726189130497,592.0,32.77422314315913,0.012018798865572283,0.008115847909970667,1.1985209246675854e+199,5101026.87,5648087.450000001,2.0
2015-07-13,12.565523039574638,1.9656127131737606,595.0,32.48568776185583,0.011990124540560981,0.008091447159941713,1.5881574550486785e+200,5118971.17,5648087.450000001,2.0
2015-07-14,12.395109633409074,1.9414033385478968,596.0,32.17664193796229,0.01198072740228581,0.008079515304985649,3.760285694883082e+200,5111987.88,5648087.450000001,2.0
2015-07-15,11.53401089305871,1.8599862885526766,597.0,31.80119799702253,0.01197802009067491,0.00810838166139902,8.859544524005792e+200,5048554.55,5628087.450000001,2.0
2015-07-16,11.44152752356518,1.8469553531377005,598.0,31.638324330918977,0.011968351297534466,0.00809643872586991,2.0867132487278504e+201,5045744.09,5628087.450000001,2.0
2015-07-17,12.157689142174512,2.0036369841821116,599.0,33.58574294868257,0.011961060564604284,0.008102207811987809,4.937450031352012e+201,5085986.29,5628087.450000001,2.0
2015-07-20,12.328588895180705,2.088464737195936,602.0,34.98916298634409,0.01193657381149726,0.008082126775880412,6.548360264829454e+202,5096337.42,5628087.450000001,2.0
2015-07-21,12.870749638073223,2.191068234564185,603.0,35.88660771343771,0.011927938091287317,0.008086072259446667,1.5566840143490539e+203,5127216.01,5628087.450000001,2.0
2015-07-22,12.461989069784494,1.9903108001244467,604.0,36.6643424543093,0.011920195857325287,0.008075420745155923,3.692429839728009e+203,5107753.62,5628087.450000001,2.0
2015-07-23,13.131836618060813,2.1349909633064694,605.0,39.239478021212165,0.011912514137460502,0.008080570626761803,8.795772273148166e+203,5145449.24,5628087.450000001,2.0
2015-07-24,12.9704758452357,2.111416869419327,606.0,40.25972560215231,0.011903295777437832,0.008068771648304794,2.0937351737269568e+204,5139040.61,5628087.450000001,2.0
2015-07-27,12.37833923489664,1.954793772526927,609.0,40.753696142046266,0.01187913703183994,0.008068527445294878,2.814433243685373e+205,5109011.74,5628087.450000001,2.0
2015-07-28,12.967207811054653,2.0463787409199323,610.0,40.14879550015451,0.011870960790478535,0.008041623118729503,6.701956352667684e+205,5142364.66,5628087.450000001,2.0
2015-07-29,14.079204436278674,2.2213805460423766,611.0,40.197858877431756,0.011868372674781504,0.00805087785537565,1.6069685142837627e+206,5203715.58,5628087.450000001,2.0
2015-07-30,15.88805120574489,2.509074867344428,612.0,42.595883926909295,0.01187925801887059,0.008066636059954453,3.895955661944258e+206,5302941.38,5628087.450000001,2.0
2015-07-31,18.019855074439977,2.850193115155171,613.0,42.989443596562644,0.011897872723983904,0.008085196600017233,9.568108015501736e+206,5420192.61,5628087.450000001,2.0
2015-08-03,17.72571613054991,2.7999830232111385,616.0,44.03370390466646,0.011925858431177225,0.008069388496279766,1.4156645527114996e+208,5409632.27,5628087.450000001,2.0
2015-08-04,17.317977110026515,2.697614375771833,617.0,43.94416958096176,0.011918221922169521,0.008058862700362561,3.4653248063659495e+208,5390168.72,5628087.450000001,2.0
2015-08-05,16.92895909061304,2.59765544699178,618.0,43.283421677057625,0.011910473142549515,0.008048238097783092,8.465379558971616e+208,5371698.78,5628087.450000001,2.0
2015-08-06,17.66398127892596,2.7564707743227768,619.0,44.97177326073343,0.011903141410040131,0.008053554625255085,2.0774024760918617e+209,5413082.62,5628087.450000001,2.0
2015-08-07,18.078561867401742,2.9195184394595843,620.0,48.04931143932712,0.011893976148075412,0.008055910588417868,5.111435185437807e+209,5437264.38,5628087.450000001,2.0
2015-08-10,17.821880032830602,2.736858443458132,623.0,46.33089382388452,0.011867391854823398,0.008049401138093243,7.603199845847447e+210,5424342.15,5628087.450000001,2.0
2015-08-11,17.10661185724145,2.5997167411584097,624.0,46.315340320106245,0.011862669821309336,0.008042741707087029,1.8608698946874319e+211,5388826.17,5628087.450000001,2.0
2015-08-12,15.582189588547175,2.5324515236274086,625.0,46.81121623999191,0.011871019863757583,0.008069349284566157,4.515660204722373e+211,5311229.32,5628087.450000001,2.0
2015-08-13,14.700376243504484,2.245352368204829,626.0,46.92851451978403,0.01186850487903658,0.008096724877167298,1.09041541282887e+212,5266936.33,5628087.450000001,2.0
2015-08-14,14.777085936583854,2.2717617055903494,627.0,48.22346198958369,0.011859049793450486,0.00808597392656996,2.6348950693754614e+212,5273161.23,5628087.450000001,2.0
2015-08-17,12.447880015213183,1.9156988992831558,630.0,46.275590633540126,0.01187155949232497,0.008126537123553757,3.6679415728354946e+213,5152694.65,5628087.450000001,2.0
2015-08-18,12.137462243254594,1.8666617070710045,631.0,45.29626546713876,0.011863522097132255,0.008115504699641106,8.730514639506994e+213,5138421.57,5628087.450000001,2.0
2015-08-19,11.232389021813969,1.6377723115878402,632.0,46.50600716605312,0.011861698917443953,0.008113337604553386,2.0673580075630413e+214,5092802.15,5628087.450000001,2.0
2015-08-20,11.168339552201411,1.6182857894482288,633.0,46.47001206376931,0.011852577444548007,0.008102077070836794,4.894773198936569e+214,5091605.36,5628087.450000001,2.0
2015-08-21,10.525740665108529,1.4981475240688193,634.0,47.76643562250218,0.011847482867957618,0.00809473840269029,1.1547266159450546e+215,5059792.29,5628087.450000001,2.0
2015-08-24,9.753186264728734,1.3865986979261162,637.0,50.12965093051211,0.011833914951448725,0.008156162094245465,1.509317514795206e+216,5020680.14,5628087.450000001,2.0
2015-08-25,9.271028014479471,1.3533381402796134,638.0,48.87890117548876,0.01182729776348206,0.008156710404222231,3.53532216971098e+216,4997360.32,5628087.450000001,2.0
2015-08-26,9.819871648027837,1.3905800882721724,639.0,46.165330605608546,0.011819430244960958,0.008150579443891264,8.3108222051581e+216,5028873.32,5628087.450000001,2.0
2015-08-27,9.546238773639876,1.3349260134370333,640.0,42.35515912106697,0.011811316434969719,0.008139340880948441,1.9509636177934009e+217,5016593.11,5628087.450000001,2.0
2015-08-28,9.574011742629995,1.3378573992118188,641.0,43.48422138304391,0.011802145957068601,0.008138631714519591,4.581831208505504e+217,5020311.44,5628087.450000001,2.0
2015-08-31,10.679414117338736,1.5074891512138995,644.0,45.981110866599145,0.011781773384706368,0.00810595025545566,5.9759095707318364e+218,5080818.82,5628087.450000001,2.0
2015-09-01,9.604921676828702,1.3559309429502646,645.0,47.45269683634261,0.01178277653314672,0.008128585074204133,1.4044186470329421e+219,5026406.58,5628087.450000001,2.0
2015-09-02,9.69250804768152,1.3511451913310497,646.0,45.55693126874935,0.011773645678493164,0.008118254975624389,3.303178108044297e+219,5033316.06,5628087.450000001,2.0
2015-09-03,8.99315960983584,1.3832571463496244,647.0,42.653431766642,0.011769376845905457,0.008111907186204526,7.738227784976841e+219,4998587.91,5628087.450000001,2.0
2015-09-04,10.037726320476068,1.639343691965282,648.0,45.442782955979794,0.011766760808904647,0.008120631143554017,1.824877518753095e+220,5056670.61,5628087.450000001,2.0
2015-09-08,9.791961741347125,1.497550403688317,652.0,44.99207897510627,0.011750816515967528,0.008076148234911337,5.6370504089503975e+221,5045545.93,5628087.450000001,2.0
2015-09-09,10.678921285469901,1.4918889046121069,653.0,46.57487128635629,0.011746073353528048,0.008083204519549154,1.3351882367074855e+222,5095131.43,5628087.450000001,2.0
2015-09-10,11.463375086698917,1.6659981918391595,654.0,48.150523166085456,0.011740183892252074,0.00805993639780633,3.178331574086433e+222,5139222.86,5628087.450000001,2.0
2015-09-11,11.643711245877302,1.9683852222467564,655.0,48.74312819454119,0.011731224050821455,0.008060408814565169,7.575911473020097e+222,5151045.38,5628087.450000001,2.0
2015-09-14,11.46052509451071,2.0163663367054494,658.0,46.76174115674491,0.011705192362919647,0.00805043879908572,1.02501814442697e+224,5142663.52,5628087.450000001,2.0
2015-09-15,10.520638249698509,1.6163328186628503,659.0,45.45619841123291,0.01170405345360507,0.008078265524214855,2.4279334899764204e+224,5095428.96,5628087.450000001,2.0
2015-09-16,10.711417135975129,1.9598874426873747,660.0,43.29664718573099,0.011695200965417017,0.008078864058473616,5.759054863396518e+224,5107807.38,5628087.450000001,2.0
2015-09-17,11.536467777462441,2.0811960949019146,661.0,44.38691324605161,0.011689793120273113,0.00805604173278808,1.373193959861119e+225,5154008.23,5628087.450000001,2.0
2015-09-18,10.435907049901886,1.656647413091199,662.0,45.81183163376095,0.011691122128178001,0.00808803932631401,3.253727885493735e+225,5098355.63,5628087.450000001,2.0
2015-09-21,9.895121759671458,1.50313645982621,665.0,46.864498155934385,0.011687867981877275,0.008143526564064274,4.315567922821774e+226,5072165.95,5628087.450000001,2.0
2015-09-22,8.999523716191918,1.366897423374732,666.0,46.64133305414774,0.011686230012917555,0.008170821105690822,1.014306313220153e+227,5027184.31,5628087.450000001,2.0
2015-09-23,6.8440569999845,1.0419507886657153,667.0,46.35274687787055,0.011713633209835018,0.008234087232907897,2.3537083283268963e+227,4916122.08,5628087.450000001,2.0
2015-09-24,7.654695216532518,1.0549839438834414,668.0,47.66070269542457,0.011708594299183736,0.00823065556755608,5.4906607890353e+227,4961764.33,5628087.450000001,2.0
2015-09-25,8.82240274817306,1.2158755924884663,669.0,49.90807325473416,0.01170817141316325,0.008240505814247949,1.2904118097332635e+228,5026631.11,5628087.450000001,2.0
2015-09-28,9.030872720360938,1.3405604901131636,672.0,52.13829584656756,0.011698588000133198,0.008231041417591638,1.677659168078206e+229,5040023.88,5628087.450000001,2.0
2015-09-29,8.609512637427363,1.200590646803209,673.0,51.272277814565705,0.011691926627683692,0.008220960431532191,3.9398211654196976e+229,5019966.37,5628087.450000001,2.0
2015-09-30,9.325105922941518,1.232890219544879,674.0,50.12645120071041,0.01168583211623539,0.008226445956523354,9.295214047648308e+229,5060526.08,5628087.450000001,2.0
2015-10-01,8.640241477884086,1.1647867289564173,675.0,48.76346012214272,0.011681650952872779,0.008219683550654423,2.184528755886065e+230,5026523.46,5628087.450000001,2.0
2015-10-02,9.632439090526766,1.2981971264711127,676.0,46.241748442034414,0.011678526858995822,0.008227691250407806,5.1665309407408555e+230,5081957.52,5628087.450000001,2.0
2015-10-05,10.689110076668726,1.4796761452089862,679.0,46.25949204956392,0.011669719463045939,0.008193226523807082,6.880259805097171e+231,5140581.22,5628087.450000001,2.0
2015-10-06,10.676914160309979,1.4769152229323457,680.0,46.24054908156644,0.01166125007193736,0.008182619046108662,1.6383570361463803e+232,5142223.19,5628087.450000001,2.0
2015-10-07,10.484216650505685,1.449277418585644,681.0,43.941713134247905,0.011653351106634504,0.008171729695930796,3.8978301501284525e+232,5134279.0,5628087.450000001,2.0
2015-10-08,10.049756255853431,1.3745297351200925,682.0,43.42362778439292,0.011646891955590166,0.00819097697919438,9.25162704752768e+232,5113518.37,5628087.450000001,2.0
2015-10-09,9.805358645316142,1.3667730643402094,683.0,42.780819124709815,0.011639264307075188,0.00818014911404346,2.1932495297316798e+233,5102837.19,5628087.450000001,2.0
2015-10-13,8.624644440979857,1.200171582172142,687.0,45.311444074984344,0.011619695347522647,0.008182412059156454,6.87945716034862e+234,5041807.1,5628087.450000001,2.0
2015-10-14,7.983144287701517,1.0438660828564335,688.0,46.196855877976525,0.011615203451218376,0.008204174727124616,1.6137581639191163e+235,5010137.93,5628087.450000001,2.0
2015-10-15,8.31751382030998,1.1094363526960354,689.0,45.56800295039871,0.011607103840069253,0.00817714959154773,3.7942219931103936e+235,5030269.72,5628087.450000001,2.0
2015-10-16,8.119598518226299,1.0820958383431036,690.0,45.237136534580024,0.011599357877391208,0.008195236655538644,8.912528546448955e+235,5022088.87,5628087.450000001,2.0
2015-10-19,8.572001322103919,1.141072947839072,693.0,45.36625691064754,0.011576294705308991,0.008176429370616285,1.1585529677965973e+237,5047908.53,5628087.450000001,2.0
2015-10-20,8.637857389376363,1.1215199508518967,694.0,46.29061460513416,0.01156795559354506,0.008166435905517263,2.7312585571309636e+237,5053733.95,5628087.450000001,2.0
2015-10-21,8.540298569364914,1.1086754279689262,695.0,46.44128273725058,0.011559926652100448,0.008155712912524643,6.436786129494176e+237,5050891.87,5628087.450000001,2.0
2015-10-22,8.769081133917371,1.1524716721949442,696.0,45.42947302444456,0.011551697738225692,0.008156723085756492,1.5194679976366265e+238,5065373.07,5628087.450000001,2.0
2015-10-23,8.488159283525627,1.0861889358362677,697.0,45.61064043093917,0.011544460550424449,0.008146184086401227,3.581736353387024e+238,5052827.35,5628087.450000001,2.0
2015-10-26,8.037308645077593,1.021128903915047,700.0,45.96169740607103,0.011524012946581428,0.00812537184795277,4.679583222053416e+239,5030776.87,5628087.450000001,2.0
2015-10-27,7.703328997592325,0.9769039520370515,701.0,46.01165064068049,0.011517135444725464,0.008115178339349636,1.098388427978374e+240,5015458.1,5628087.450000001,2.0
2015-10-28,7.113864909862006,0.8923812619963968,702.0,46.310277915108664,0.011512278759483798,0.008107409866123483,2.5696341441356453e+240,4986663.93,5628087.450000001,2.0
2015-10-29,7.23415324322401,0.927683730435561,703.0,49.016043232229684,0.011504077297088657,0.00810751986142019,6.0175796971478215e+240,4995396.24,5628087.450000001,2.0
2015-10-30,7.591932411720608,0.9672531381535935,704.0,48.94720083348477,0.011496327118464326,0.008109716673118331,1.4126484370165637e+241,5016735.25,5628087.450000001,2.0
2015-11-03,10.970270008482007,1.4030440164226807,708.0,48.71386011392906,0.011540517330628872,0.008107845507128477,4.380618365468735e+242,5200814.34,5628087.450000001,2.0
2015-11-04,12.656366825332476,1.6197944588378894,709.0,51.211776289269096,0.011548408925151727,0.008111946518731764,1.0609719866911498e+243,5293840.18,5628087.450000001,2.0
2015-11-05,13.084778746581614,1.659063177855093,710.0,51.0333857002198,0.011540829953652193,0.008114467671698796,2.5768176443231968e+243,5319023.47,5628087.450000001,2.0
2015-11-06,11.934926542534194,1.632262625804197,711.0,52.25205769329782,0.011542522783101751,0.008126660183661425,6.2179611366537096e+243,5260595.96,5628087.450000001,2.0
2015-11-09,10.57742693561134,1.4476735025050866,714.0,52.52928659380103,0.011551038874122196,0.008178724649357531,8.669214864527049e+244,5191337.25,5628087.450000001,2.0
2015-11-10,9.743658181902864,1.3078832363697044,715.0,51.756615826269794,0.011548660044513085,0.008174549459530204,2.0660248159091573e+245,5149412.45,5628087.450000001,2.0
2015-11-11,9.264541327618565,1.2957947472807896,716.0,49.300439404377464,0.011542845743915495,0.008165405480152505,4.910850908734093e+245,5126264.68,5628087.450000001,2.0
2015-11-12,8.132680542709851,1.1226977522193848,717.0,48.49773840331931,0.011544800011123128,0.0081779451779683,1.159672917308118e+246,5068536.22,5628087.450000001,2.0
2015-11-13,7.4866446777775355,1.0200568962090162,718.0,48.69361988311103,0.011540528682640935,0.008180173544537019,2.728530833864944e+246,5036501.14,5628087.450000001,2.0
2015-11-16,8.128242604808749,1.0726565204995169,721.0,49.00184671444195,0.011525908952126176,0.008170605498478081,3.5687110459894096e+247,5072931.11,5628087.450000001,2.0
2015-11-17,10.32770381624809,1.3655108176030284,722.0,50.91229394131105,0.011547887266913913,0.008170388003151322,8.547831370007059e+247,5194240.74,5628087.450000001,2.0
2015-11-18,8.473019893941872,1.1218554107503076,723.0,48.208572684057586,0.011564046407707059,0.008218907485777359,2.0253421409951138e+248,5098215.67,5628087.450000001,2.0
2015-11-19,8.723843983330509,1.1479415112299651,724.0,47.2389862578858,0.011556186419018422,0.00822015988554855,4.807502244478914e+248,5114045.13,5628087.450000001,2.0
2015-11-23,7.625174043314396,0.9774350017956417,728.0,46.197924149528156,0.011534265621049504,0.008239094573085257,1.5176114354298147e+250,5058841.19,5628087.450000001,2.0
2015-11-24,7.886918148858474,0.980176913243943,729.0,46.54154271179079,0.01152651109784636,0.008240472725843422,3.58650212991154e+250,5075254.13,5628087.450000001,2.0
2015-11-25,7.0580321272991515,0.8557659720430895,730.0,48.47259957926749,0.011524315125535721,0.008245715812815432,8.435497553908397e+250,5033400.88,5628087.450000001,2.0
2015-11-26,6.983476866985813,0.8834997644042853,731.0,47.65049545244786,0.011516624871361965,0.008235324111076263,1.98367577134819e+251,5031795.59,5628087.450000001,2.0
2015-11-27,7.225026305768847,0.9327924063579495,732.0,50.53927193960937,0.01150887993186497,0.008236549718509534,4.672948366976985e+251,5047135.65,5628087.450000001,2.0
2015-11-30,6.53852503767135,0.8427626469172658,735.0,51.60333386117254,0.01148981344633349,0.008232598413906837,6.084541550455689e+252,5012390.61,5628087.450000001,2.0
2015-12-01,6.293070804737884,0.810339374364886,736.0,51.51533953142029,0.011482793078941428,0.008222182772811731,1.4259056741144593e+253,5001669.4,5628087.450000001,2.0
2015-12-02,6.346355658610726,0.8172444169900148,737.0,52.30159976642745,0.011475003216512746,0.008212563072291505,3.343606200971939e+253,5006922.05,5628087.450000001,2.0
2015-12-03,6.191845704143794,0.8264874103592441,738.0,48.46427772668699,0.011467645883429849,0.008202154836931796,7.83516332339015e+253,4999686.17,5626706.960000001,2.0
2015-12-04,5.40284225104668,0.7072761425335446,739.0,49.953945420508,0.011465156784459436,0.008197580172137203,1.827683342726809e+254,4960013.43,5626706.960000001,2.0
2015-12-07,5.306918505843404,0.6939622257483187,742.0,50.249295043011415,0.011452668476134823,0.008224133363758636,2.3190905196951687e+255,4957176.15,5626706.960000001,2.0
2015-12-08,5.131918865025875,0.6557596584199477,743.0,52.18347781964337,0.011445436949585453,0.008213707818841554,5.40358174494554e+255,4950245.95,5626706.960000001,2.0
2015-12-09,8.552706421802858,1.1328634561807982,744.0,53.013576350887085,0.011516161913051786,0.008197239710890293,1.2864249295902995e+256,5138743.04,5626706.960000001,2.0
2015-12-10,6.732034223570404,0.8667076267700345,745.0,52.07563235568578,0.011531711432765098,0.008235208061778354,3.029781086069201e+256,5043855.2,5626706.960000001,2.0
2015-12-11,6.202710449109592,0.7776193923367956,746.0,52.274015476809375,0.0115265564698538,0.008263454324915053,7.114509132056119e+256,5017794.09,5626706.960000001,2.0
2015-12-14,5.048642703562275,0.632519984879669,749.0,52.41544051345091,0.011518969368553364,0.00825060004890796,9.148771817217018e+257,4957966.09,5626706.960000001,2.0
2015-12-15,4.807128091879891,0.6154285162484348,750.0,52.15245855529064,0.011512024091374647,0.008240313438113689,2.1310018740267306e+258,4947391.19,5626706.960000001,2.0
2015-12-16,5.009897962125943,0.6419175714327081,751.0,52.14845747989263,0.011504437297532326,0.008241310735727486,4.9713509811613e+258,4960767.03,5626706.960000001,2.0
2015-12-17,5.159497186549563,0.6805414085212002,752.0,51.80659881541852,0.0114968007814477,0.008241839286651332,1.1611554260884482e+259,4971276.14,5626706.960000001,2.0
2015-12-18,4.327545112849002,0.5318157734775208,753.0,54.00466060881385,0.011494891210700285,0.008247239268363992,2.698907334868725e+259,4928977.77,5626706.960000001,2.0
2015-12-21,3.7005166301969545,0.40325249440303923,756.0,55.08462296138088,0.011486915203773897,0.0082416148392563,3.3767814067751264e+260,4897604.52,5626706.960000001,2.0
2015-12-22,3.5639757310258644,0.4328991500189385,757.0,54.33916559747763,0.01147964868139477,0.008231399139237266,7.815842560996311e+260,4892705.98,5626706.960000001,2.0
2015-12-23,3.660612707611968,0.4466935286579191,758.0,53.169392860810326,0.011472065429180889,0.008231530596658996,1.810654024924501e+261,4900382.22,5626706.960000001,2.0
2015-12-28,3.3583663749041293,0.3942001678406872,763.0,53.535304855001044,0.011435647000165854,0.008209992249906485,1.207661817735277e+263,4888206.4,5626706.960000001,2.0
2015-12-29,3.3935811158851323,0.41455768246989694,764.0,54.02480623034598,0.011428164903624893,0.008200646776506965,2.79519190912955e+263,4892575.87,5626706.960000001,2.0
2015-12-30,3.5284487709799297,0.4307096212613808,765.0,55.19240716532483,0.011420703770270107,0.008201115648696125,6.476919350714542e+263,4902311.95,5626706.960000001,2.0
2016-01-04,2.372246692035351,0.2662430662364473,770.0,57.16871708987203,0.01139428075624148,0.00819474830845974,4.3019107258772284e+265,4834510.12,5616706.960000001,2.0
2016-01-05,2.40452768732658,0.2880139345020882,771.0,56.49187791331408,0.011386893523091666,0.008185483104135312,9.906313500355633e+265,4838731.14,5616706.960000001,2.0
