,alpha,beta_MKT,beta_HML,beta_SMB,beta_WML,beta_IML,pvalue_alpha,pvalue_MKT,pvalue_HML,pvalue_SMB,pvalue_WML,pvalue_IML,tvalue_alpha,tvalue_MKT,tvalue_HML,tvalue_SMB,tvalue_WML,tvalue_IML,fvalue,f_pvalue,R_squared_adj
2015-03-18,0.0003524470368947046,0.08413836010338033,-0.02782962212085044,-0.01838720501699924,0.023068546335498402,-0.08106115133008868,0.11907041125102247,0.0014507860546947241,0.655848649053816,0.6178013248719723,0.721888713253971,0.09053323798109167,1.5641389395219962,3.220777843903144,-0.44619532533030537,-0.4996028116067004,0.356343570612772,-1.6992658338687705,4.103281409676769,0.0013479923890863622,0.058219331485911074
2015-03-19,0.0003506587822825706,0.08425807123090205,-0.027165013566519982,-0.018690192857068428,0.022352958792006734,-0.08184739988680399,0.11993656724195034,0.0013943194982752312,0.6624956882727944,0.6110332937468346,0.7292757844823894,0.0858066708092605,1.5604386961562249,3.232473711746303,-0.43699649492966836,-0.50924763505162,0.34648160428150976,-1.7248430844016878,4.180116336814533,0.0011541838639324597,0.059352546321917776
2015-03-20,0.0003649497548252186,0.09052415263385985,-0.019429979302864112,-0.015379265816427604,0.01982986279255084,-0.05589164440089398,0.10013961084746889,0.0004862403959359427,0.7500395640889795,0.6699048637216464,0.7535226162302748,0.2388334760321167,1.6503885881587628,3.53547118959739,-0.31894408073398556,-0.4267909553364008,0.31434873784805656,-1.1807725351148524,4.60927889595018,0.00048755296343528146,0.0670753998195992
2015-03-23,0.00039873269366625503,0.0904055083106252,-0.015271652374383531,-0.011638220048967874,0.019986027118083102,-0.05355704967428373,0.07274935768841091,0.0005218004551268408,0.8029574746687387,0.7476236511412413,0.7526793311940324,0.26083107933479743,1.8020967277806856,3.5156336170594447,-0.249789865804178,-0.3221340064282925,0.31545927860125433,-1.1270120069385552,4.578627238270771,0.0005178570768470535,0.06629711464269195
2015-03-24,0.00044256855869771836,0.08664632916933612,-0.01896332212986175,-0.005861576978943896,0.01767919866882934,-0.06771438442255025,0.045680209420433694,0.0008615313095276874,0.757095382334061,0.8710007330500842,0.7808343083496795,0.15015392567648797,2.0084042049243473,3.373174128204591,-0.3096377873123325,-0.16255490748174473,0.278533125947032,-1.443438365461443,4.676082345801583,0.000424208086678776,0.06748066651464868
2015-03-25,0.00046301437502346344,0.08716492715542327,-0.02235535198007431,-0.007412486443234273,0.01685161874408479,-0.07532059904973984,0.036924194400889676,0.0008331488017154488,0.7161244778445475,0.837760634951716,0.791501631792058,0.1089980406437076,2.0978311765929085,3.3826453682436566,-0.3640552250300451,-0.20497219537891573,0.2646441852324976,-1.6084531919872807,4.864701406216801,0.00028936832144875474,0.07044058032144662
2015-03-26,0.0005216512075889678,0.08339413500606502,-0.003576427983715949,-0.01077612812014404,0.0025535208581699345,-0.07584323433764961,0.01740537571970953,0.0010057687090312155,0.9528875408239714,0.7629075579099207,0.9673840537885098,0.1015989430386847,2.3939575006881477,3.3281934248752956,-0.0591403814946621,-0.3019942032981052,0.04093039607880652,-1.6431984298885982,4.850429385889643,0.00029783747735271054,0.07019871000098632
2015-03-27,0.0004610065137181548,0.08246467969407496,-0.0193361327127684,-0.006351777258546581,0.007587815327586516,-0.08389825002877271,0.03730926278736563,0.001343897558784056,0.7521539168598034,0.8607921627893695,0.9046412509421395,0.07231355621712615,2.0934445453330244,3.2426913599681146,-0.31614530756803916,-0.17554528684724108,0.11992103640196942,-1.8047116338462201,4.910021874630466,0.0002631733038942926,0.0706928282092022
2015-03-30,0.0004531356215691869,0.08002289199928819,-0.01590505201043132,-0.007412796131272609,0.002949123159094265,-0.08856491154780502,0.04026195452505075,0.0016871139150459534,0.7943307222922855,0.8375894400402816,0.9626586099288638,0.05555856773803838,2.0616572760538414,3.1744506462920623,-0.260966390134028,-0.20518901787824392,0.04686397645728172,-1.9233481163762995,4.864427562492525,0.00028814614434473595,0.06967398262856705
2015-03-31,0.00039541089253274754,0.07455973480048284,-0.02152561906617181,-0.014726155275349076,-0.0004984008382319122,-0.10875237533302481,0.07640115606060387,0.003746481049193297,0.7283116292135685,0.6879236034023896,0.9937457892648767,0.019319915074432297,1.7791812431956058,2.9257056631426455,-0.34775424866968785,-0.40213218838377257,-0.007846260098043123,-2.3542342520070894,4.63632553660268,0.0004557037521244466,0.0653588370822652
